,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"log_lik[31,2,25]",-0.569409,0.0126477,0.733574,0.396337,-1.97792,-0.302835,-0.000935164,3419.63,3353.72,1.00003
"log_lik[31,2,26]",-0.00798128,0.000403383,0.0244916,0.000206387,-0.0439195,-0.000139206,0.0,3196.71,3181.69,1.00062
"log_lik[31,2,27]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[31,2,28]",-0.023227,0.00138111,0.0832626,0.000337573,-0.11774,-0.00022769,0.0,3138.06,3088.98,1.00085
"log_lik[31,2,29]",-0.00282022,0.000278913,0.0176417,6.52292e-07,-0.010945,-4.39965e-07,0.0,3177.79,3056.11,1.00044
"log_lik[31,2,30]",-0.00058913,9.0059e-05,0.00571817,4.72675e-09,-0.00162995,-3.18815e-09,0.0,3214.75,3107.44,1.00086
"log_lik[31,3,1]",-0.837708,0.00103091,0.0637815,0.052398,-0.952258,-0.825494,-0.760303,3773.6,2954.93,1.00051
"log_lik[31,3,2]",-0.483706,0.00306657,0.18125,0.157435,-0.821434,-0.45507,-0.248908,3501.73,2871.45,1.00075
"log_lik[31,3,3]",-0.110607,0.00122498,0.0751792,0.067275,-0.264545,-0.0949074,-0.0216536,4261.3,2709.96,1.00105
"log_lik[31,3,4]",-0.0881225,0.00101658,0.0648699,0.053019,-0.220924,-0.0722713,-0.0166191,4527.74,3009.01,1.00021
"log_lik[31,3,5]",-1.27989,0.00494103,0.276148,0.247431,-1.70396,-1.29398,-0.78439,3178.06,3063.02,1.00118
"log_lik[31,3,6]",-1.38443,0.00357599,0.214857,0.206015,-1.76972,-1.3631,-1.0752,3678.2,3009.87,1.00037
"log_lik[31,3,7]",-0.472409,0.00242952,0.135997,0.119578,-0.636188,-0.512721,-0.199852,3170.33,3455.27,1.00075
"log_lik[31,3,8]",-0.189457,0.00133313,0.081139,0.084463,-0.329945,-0.187722,-0.0583715,3916.07,2911.63,1.00123
"log_lik[31,3,9]",-0.0859692,0.000864559,0.0510892,0.0498933,-0.182249,-0.0780423,-0.0175155,4013.65,2569.49,1.00145
"log_lik[31,3,10]",-0.899713,0.0044428,0.299605,0.228282,-1.45403,-0.859886,-0.508414,4595.04,3233.51,1.00016
"log_lik[31,3,11]",-0.241781,0.00230455,0.154479,0.128211,-0.533924,-0.20717,-0.0609205,4691.61,3392.96,1.0001
"log_lik[31,3,12]",-0.681079,0.00290918,0.196336,0.183656,-1.00034,-0.680918,-0.341307,4605.06,3293.42,1.00061
"log_lik[31,3,13]",-0.167293,0.00163831,0.095246,0.0958471,-0.334833,-0.163322,-0.022742,3605.09,3338.5,1.00063
"log_lik[31,3,14]",-0.162865,0.00125335,0.076781,0.0776727,-0.291858,-0.162644,-0.0382829,3927.45,3403.82,1.00067
"log_lik[31,3,15]",-0.0699956,0.000873328,0.0514506,0.0401329,-0.168669,-0.0570737,-0.0136066,4089.5,3239.11,1.00069
"log_lik[31,3,16]",-0.0296605,0.000491201,0.0277072,0.0188453,-0.0848857,-0.0210371,-0.00328599,4164.93,2888.16,1.00012
"log_lik[31,3,17]",-0.00920883,0.00022969,0.0119585,0.00558786,-0.0318625,-0.00506753,-0.000389973,4316.53,2644.26,1.00131
"log_lik[31,3,18]",-0.00385474,0.000126072,0.00642598,0.0020055,-0.0154931,-0.00159383,-6.24299e-05,4226.1,2942.44,1.00172
"log_lik[31,3,19]",-0.0210571,0.000347126,0.0196426,0.0135229,-0.0592543,-0.0150693,-0.00228337,4132.17,2980.17,1.00029
"log_lik[31,3,20]",-0.00838487,0.000192209,0.0102716,0.00538112,-0.0272488,-0.00494454,-0.000403221,4003.85,2902.91,1.00069
"log_lik[31,3,21]",-0.00981004,0.000202966,0.0111832,0.00639112,-0.0314097,-0.00619724,-0.000622348,4131.88,2759.15,0.999941
"log_lik[31,3,22]",-0.0468793,0.000625149,0.0373475,0.0278587,-0.121234,-0.0364497,-0.00789105,4129.59,3160.5,1.00078
"log_lik[31,3,23]",-0.0427394,0.000561732,0.0332669,0.0258896,-0.108973,-0.0343203,-0.00735777,4214.09,3232.51,1.00019
"log_lik[31,3,24]",-0.0399451,0.000581098,0.0331055,0.0241987,-0.103847,-0.031034,-0.00630507,4074.22,2915.32,0.999842
"log_lik[31,3,25]",-0.020228,0.000396754,0.0216166,0.0129733,-0.062073,-0.0134976,-0.00159606,3915.45,3035.36,0.999763
"log_lik[31,3,26]",-2.75432,0.0105483,0.692618,0.676162,-3.98603,-2.71394,-1.69411,4310.97,3283.23,1.00072
"log_lik[31,3,27]",-0.0398306,0.00067144,0.0373782,0.0246306,-0.113009,-0.0288342,-0.0047859,4147.2,3012.25,0.999852
"log_lik[31,3,28]",-1.47326,0.0102993,0.70976,0.712975,-2.75771,-1.39969,-0.45962,5054.62,3075.89,1.00077
"log_lik[31,3,29]",-0.675412,0.0059306,0.392771,0.377314,-1.43868,-0.598569,-0.171152,5389.33,2923.29,1.0006
"log_lik[31,3,30]",-0.700686,0.00585747,0.397506,0.378832,-1.46014,-0.627775,-0.187077,5547.97,2771.62,1.00072
"log_lik[31,4,1]",-0.0200637,0.000702838,0.0440477,0.00113514,-0.111967,-0.000765642,0.0,3273.65,3093.79,1.001
"log_lik[31,4,2]",-0.00215589,0.000132566,0.00826034,2.04498e-06,-0.0117349,-1.37932e-06,0.0,3220.78,3033.68,1.00055
"log_lik[31,4,3]",-0.00043306,3.79814e-05,0.00235325,1.2118e-08,-0.00184176,-8.17347e-09,0.0,3188.72,2981.73,1.00052
"log_lik[31,4,4]",-0.000127817,1.43394e-05,0.00088533,1.72281e-10,-0.000400352,-1.16202e-10,0.0,3257.18,2949.07,1.00064
"log_lik[31,4,5]",-4.9634e-05,6.62368e-06,0.000408351,5.54114e-12,-0.000113387,-3.73745e-12,0.0,3215.14,2946.29,1.00066
"log_lik[31,4,6]",-0.00245445,0.000188526,0.0111543,1.93866e-06,-0.0135411,-1.30761e-06,0.0,3048.09,2934.64,1.00048
"log_lik[31,4,7]",-0.000404645,3.38206e-05,0.00207517,9.96371e-09,-0.00183394,-6.72043e-09,0.0,3078.24,2929.46,1.00053
