,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"log_lik[28,1,13]",-1.36826,0.00155869,0.114301,0.112351,-1.56502,-1.35889,-1.19555,5020.77,2810.79,0.999944
"log_lik[28,1,14]",-0.890924,0.00130291,0.0689531,0.0605375,-1.01375,-0.884502,-0.793209,3237.59,3015.58,1.00113
"log_lik[28,1,15]",-2.42775,0.00695483,0.435062,0.418456,-3.19712,-2.37669,-1.82264,4155.34,3271.35,0.999773
"log_lik[28,1,16]",-1.13221,0.000579178,0.0323109,0.0202449,-1.19542,-1.12289,-1.10111,3580.36,3390.65,1.00077
"log_lik[28,1,17]",-0.230035,0.00141317,0.0876207,0.090512,-0.38468,-0.222362,-0.10088,3855.28,3424.64,0.999755
"log_lik[28,1,18]",-1.3258,0.000878363,0.0577938,0.0534626,-1.43061,-1.319,-1.24443,4354.26,3683.86,0.999996
"log_lik[28,1,19]",-2.77553,0.00742617,0.472236,0.463001,-3.62742,-2.72686,-2.09317,4195.61,2948.06,0.999653
"log_lik[28,1,20]",-1.38813,0.0011337,0.0710135,0.065012,-1.51357,-1.38074,-1.28575,3879.81,3249.6,1.00007
"log_lik[28,1,21]",-2.84677,0.00753571,0.480135,0.469428,-3.71242,-2.79933,-2.15105,4176.63,3126.6,0.999555
"log_lik[28,1,22]",-0.0669912,0.000695676,0.0423652,0.0358439,-0.145827,-0.0576747,-0.0175244,3972.21,3342.12,1.0007
"log_lik[28,1,23]",-0.0429161,0.000526378,0.0316772,0.0250266,-0.10452,-0.0352949,-0.00863542,3977.56,3664.66,1.00058
"log_lik[28,1,24]",-0.0344264,0.000463962,0.0279185,0.020397,-0.0870861,-0.0268965,-0.0059399,4073.5,3599.25,1.00106
"log_lik[28,1,25]",-0.0307849,0.000437636,0.0264543,0.0186772,-0.0811704,-0.0235004,-0.00472944,4188.1,3535.73,1.00145
"log_lik[28,1,26]",-0.0290197,0.000424912,0.0258154,0.0179251,-0.0781888,-0.0217099,-0.00412332,4283.34,3472.32,1.00137
"log_lik[28,1,27]",-0.417471,0.00281104,0.189886,0.191596,-0.769473,-0.392201,-0.157383,5480.38,2823.58,1.00003
"log_lik[28,1,28]",-1.25772,0.00138675,0.0989771,0.0812242,-1.4525,-1.23398,-1.14373,5750.9,3012.45,1.00056
"log_lik[28,1,29]",-0.184179,0.00118324,0.0725055,0.070293,-0.313475,-0.175704,-0.078943,3765.61,3128.76,1.00015
"log_lik[28,1,30]",-0.0694143,0.00068268,0.0421201,0.0362361,-0.148237,-0.060464,-0.0188922,4031.32,3301.9,1.00036
"log_lik[28,2,1]",-0.860694,0.0010579,0.0683304,0.0565226,-0.99336,-0.848562,-0.776943,4065.25,3337.34,1.00019
"log_lik[28,2,2]",-0.776448,0.00115624,0.0715515,0.0413571,-0.914364,-0.756069,-0.712545,3927.43,3254.05,1.0001
"log_lik[28,2,3]",-0.230662,0.00144551,0.0857409,0.0849092,-0.381841,-0.224034,-0.0989628,3635.72,3332.81,0.999491
"log_lik[28,2,4]",-0.0770902,0.000921027,0.0524133,0.0466944,-0.179881,-0.0652635,-0.0132038,3562.58,3454.51,1.0
"log_lik[28,2,5]",-0.0304161,0.000520095,0.0287846,0.0207398,-0.0880782,-0.0215892,-0.00223304,3520.44,3518.68,1.00002
"log_lik[28,2,6]",-0.0138826,0.000304121,0.0164971,0.00919681,-0.047353,-0.00819957,-0.000470264,3505.92,3584.45,0.999897
"log_lik[28,2,7]",-0.0135686,0.000284708,0.0154454,0.00894693,-0.0448456,-0.00820294,-0.000574493,3485.81,3518.47,0.999997
"log_lik[28,2,8]",-0.00628309,0.000162787,0.00877671,0.00354013,-0.0234293,-0.00310423,-0.000191324,3661.37,3517.06,0.999481
"log_lik[28,2,9]",-0.00373864,0.000111527,0.00607497,0.00186036,-0.0152437,-0.0015201,-6.73416e-05,3804.71,3414.87,0.999895
"log_lik[28,2,10]",-0.0080526,0.000192703,0.0108225,0.00475889,-0.0296466,-0.0042001,-0.000300533,3842.98,3573.08,0.999822
"log_lik[28,2,11]",-0.0298833,0.00052742,0.0290629,0.0191287,-0.0868091,-0.0208983,-0.00291305,3806.49,3200.18,0.999593
"log_lik[28,2,12]",-0.109812,0.00121647,0.0760316,0.0602976,-0.2557,-0.0918114,-0.0255408,4791.47,3389.72,0.999752
"log_lik[28,2,13]",-0.103827,0.00117021,0.071902,0.0573542,-0.241824,-0.0866406,-0.024096,4736.69,3442.52,0.999578
"log_lik[28,2,14]",-0.101019,0.00115471,0.0702024,0.0554949,-0.237251,-0.0836998,-0.0237113,4719.13,3352.4,0.999729
"log_lik[28,2,15]",-0.380016,0.00297514,0.22065,0.175292,-0.794911,-0.330067,-0.131101,5674.69,3919.25,0.999744
"log_lik[28,2,16]",-0.139959,0.00188364,0.124391,0.0753838,-0.387681,-0.103621,-0.0271865,4230.17,3723.25,0.99985
"log_lik[28,2,17]",-0.0404234,0.000581399,0.0341661,0.0250625,-0.107498,-0.0308196,-0.00598302,3903.42,3534.08,1.00037
"log_lik[28,2,18]",-0.151084,0.00151096,0.092383,0.0826009,-0.332358,-0.132715,-0.038653,4550.69,2834.51,0.999915
"log_lik[28,2,19]",-0.048425,0.000679569,0.0392992,0.0312977,-0.125526,-0.038067,-0.00637431,4003.52,3503.59,0.999736
"log_lik[28,2,20]",-0.192022,0.00149678,0.104606,0.0983698,-0.393748,-0.173996,-0.0588699,5678.4,3175.45,0.999974
"log_lik[28,2,21]",-0.896978,0.0047649,0.34758,0.341211,-1.52437,-0.848901,-0.409993,6075.11,3445.19,0.999975
"log_lik[28,2,22]",-0.219294,0.00161508,0.110489,0.110026,-0.429764,-0.203161,-0.0687284,5318.5,2976.21,1.00031
"log_lik[28,2,23]",-0.754906,0.00636538,0.431138,0.389932,-1.59169,-0.668488,-0.230831,5210.06,3321.25,1.00043
"log_lik[28,2,24]",-0.816165,0.00584371,0.423041,0.414687,-1.61024,-0.744941,-0.251163,5331.54,3363.46,1.00052
"log_lik[28,2,25]",-0.277874,0.00297184,0.182751,0.156114,-0.644018,-0.237538,-0.0658583,4823.22,2724.07,0.999846
"log_lik[28,2,26]",-0.655186,0.00341318,0.257259,0.237989,-1.12065,-0.625068,-0.305285,5369.96,3207.8,1.0007
"log_lik[28,2,27]",-0.335021,0.00295912,0.175699,0.150896,-0.679816,-0.300396,-0.120559,4299.63,2769.47,0.999493
"log_lik[28,2,28]",-0.111692,0.00156139,0.0867615,0.0675877,-0.285203,-0.0886288,-0.0188778,3868.69,2919.12,0.999406
"log_lik[28,2,29]",-0.136417,0.00175004,0.0922939,0.0790652,-0.315614,-0.115363,-0.0294053,3284.55,2949.34,0.999848
"log_lik[28,2,30]",-0.0527432,0.000940294,0.0492975,0.0341668,-0.14963,-0.0377472,-0.00504982,3316.08,2681.1,0.999675
"log_lik[28,3,1]",-0.860694,0.0010579,0.0683304,0.0565226,-0.99336,-0.848562,-0.776943,4065.25,3337.34,1.00019
"log_lik[28,3,2]",-0.529479,0.00263746,0.167873,0.15448,-0.845712,-0.509213,-0.298287,4004.36,3198.47,1.00042
"log_lik[28,3,3]",-1.1828,0.00577817,0.356771,0.183042,-1.93972,-1.03226,-0.887712,3429.12,3581.4,0.999924
"log_lik[28,3,4]",-0.372916,0.0019153,0.108481,0.104707,-0.561916,-0.362001,-0.209837,3263.15,3634.64,1.00058
"log_lik[28,3,5]",-0.93686,0.00249877,0.140253,0.0977404,-1.1232,-0.961625,-0.658875,3293.82,3293.49,0.99961
"log_lik[28,3,6]",-0.893625,0.0017689,0.106558,0.0846854,-1.06934,-0.892019,-0.709189,3800.45,3408.02,0.999787
"log_lik[28,3,7]",-0.446941,0.001799,0.110756,0.109059,-0.639099,-0.438628,-0.280429,3826.52,3411.69,1.00135
"log_lik[28,3,8]",-1.28933,0.00571655,0.366861,0.263746,-2.05897,-1.17554,-0.920498,3721.38,3345.53,0.999441
"log_lik[28,3,9]",-0.407804,0.00169921,0.0883799,0.0848218,-0.562301,-0.40083,-0.275739,2800.77,3458.24,1.00116
"log_lik[28,3,10]",-1.00824,0.00330303,0.201187,0.171722,-1.33832,-1.00962,-0.65961,3887.91,3321.81,0.999535
"log_lik[28,3,11]",-0.324379,0.0020267,0.116534,0.117575,-0.493671,-0.338314,-0.107478,3280.67,3877.76,0.999691
"log_lik[28,3,12]",-0.140297,0.00117379,0.0684423,0.0640382,-0.269654,-0.128841,-0.0486172,3610.6,3687.47,0.999555
"log_lik[28,3,13]",-0.399078,0.00230944,0.134659,0.139281,-0.598305,-0.412343,-0.155869,3372.15,3760.76,0.999673
"log_lik[28,3,14]",-0.380163,0.00190913,0.111217,0.111584,-0.545488,-0.390482,-0.176622,3334.32,3612.27,1.00014
"log_lik[28,3,15]",-1.21842,0.00346624,0.231226,0.211923,-1.64818,-1.18411,-0.912176,4355.8,3243.05,0.999818
"log_lik[28,3,16]",-0.188178,0.00168986,0.104228,0.0944379,-0.380246,-0.166961,-0.0564727,4006.08,3265.48,1.00019
"log_lik[28,3,17]",-0.051546,0.000720532,0.0416798,0.0324552,-0.133148,-0.0393934,-0.00783046,3812.18,3096.48,1.00004
"log_lik[28,3,18]",-0.0178726,0.000362331,0.0199845,0.0111203,-0.0578661,-0.010996,-0.00116306,3678.36,3331.06,0.999773
"log_lik[28,3,19]",-0.00742103,0.000195625,0.0104489,0.00414993,-0.0270073,-0.00356976,-0.000228944,3614.11,3421.66,0.999777
"log_lik[28,3,20]",-0.00453097,0.000135588,0.00719995,0.00232134,-0.0179528,-0.00192753,-9.18035e-05,3670.86,3422.63,0.99967
"log_lik[28,3,21]",-0.00209607,7.72271e-05,0.00398342,0.000883982,-0.00915528,-0.00067756,-2.05611e-05,3637.42,3617.77,0.99962
"log_lik[28,3,22]",-0.00705324,0.000167134,0.00908064,0.0042395,-0.0246155,-0.00389753,-0.00032634,3709.15,3544.28,0.999495
"log_lik[28,3,23]",-0.00929817,0.000219197,0.0119149,0.0056192,-0.0326613,-0.0051119,-0.00040468,3712.88,3512.48,0.999462
"log_lik[28,3,24]",-0.00621433,0.000163329,0.00891524,0.00352222,-0.0232839,-0.00301589,-0.000173933,3765.15,3542.54,0.999573
"log_lik[28,3,25]",-0.0178668,0.000361494,0.0214965,0.0109812,-0.05985,-0.0104918,-0.0010933,3908.58,3533.75,1.00025
"log_lik[28,3,26]",-0.0261699,0.000464638,0.0273428,0.0167568,-0.080354,-0.0173915,-0.00211651,3921.75,3502.1,0.99975
"log_lik[28,3,27]",-0.0603749,0.000869684,0.0540844,0.036957,-0.163908,-0.0449111,-0.00874608,4047.01,3679.63,0.999368
"log_lik[28,3,28]",-3.38966,0.0150111,0.923206,0.886232,-4.97199,-3.33343,-1.93974,3814.74,3623.73,1.00032
"log_lik[28,3,29]",-0.0400382,0.000638025,0.0365821,0.0258594,-0.112868,-0.029502,-0.00468646,3938.9,3465.3,0.999804
"log_lik[28,3,30]",-2.95869,0.0131118,0.815471,0.794681,-4.36399,-2.90763,-1.69421,3876.91,3514.75,1.00008
"log_lik[28,4,1]",-0.351736,0.00140974,0.0886347,0.0893252,-0.501395,-0.346178,-0.213356,3986.05,3254.9,1.00065
"log_lik[28,4,2]",-0.898517,0.000677097,0.0453572,0.0473898,-0.972784,-0.899041,-0.823978,4573.35,3247.7,1.00023
"log_lik[28,4,3]",-0.510229,0.00152541,0.0992905,0.101827,-0.674958,-0.508307,-0.35066,4303.77,3187.26,1.00015
"log_lik[28,4,4]",-0.66114,0.00157744,0.0983735,0.0944905,-0.831605,-0.656737,-0.508401,4204.58,2797.55,1.00012
"log_lik[28,4,5]",-1.35968,0.00109702,0.0622346,0.0591483,-1.46618,-1.3583,-1.26266,3274.72,2749.83,1.00052
"log_lik[28,4,6]",-0.158948,0.00124162,0.0785138,0.0746052,-0.305816,-0.145219,-0.0566518,4154.85,3237.6,1.00016
"log_lik[28,4,7]",-0.0589568,0.000678097,0.0410283,0.0327615,-0.134711,-0.0486976,-0.0135503,3983.8,3284.58,1.00046
"log_lik[28,4,8]",-1.4702,0.00219811,0.145914,0.140743,-1.72408,-1.46314,-1.24202,4246.15,2879.74,0.999984
"log_lik[28,4,9]",-0.101836,0.000886232,0.0546701,0.0491092,-0.201972,-0.0909077,-0.0327289,4012.44,3216.38,1.00044
"log_lik[28,4,10]",-1.00169,0.00158823,0.11859,0.12047,-1.19422,-0.998858,-0.809073,5376.04,2737.66,1.00013
"log_lik[28,4,11]",-0.244681,0.00140716,0.0847049,0.0795133,-0.400988,-0.234472,-0.127181,4201.77,2826.5,1.00039
"log_lik[28,4,12]",-0.320366,0.00200753,0.142126,0.147935,-0.578194,-0.305517,-0.115296,4951.25,3333.87,1.0002
"log_lik[28,4,13]",-1.05854,0.00203881,0.160119,0.162297,-1.33587,-1.04435,-0.817172,5679.86,2698.87,1.00061
"log_lik[28,4,14]",-0.242538,0.00166448,0.111638,0.11046,-0.44979,-0.227772,-0.0910758,4537.19,3213.33,1.0003
"log_lik[28,4,15]",-1.05162,0.0010963,0.0871104,0.0853792,-1.21897,-1.03591,-0.941683,6615.28,3288.75,1.0011
"log_lik[28,4,16]",-0.138412,0.00101073,0.062829,0.0596761,-0.252711,-0.128625,-0.0535739,3985.15,3153.24,1.00038
"log_lik[28,4,17]",-0.0592818,0.000626618,0.0382651,0.0319602,-0.131565,-0.0507121,-0.0151477,3972.0,3409.57,1.00069
"log_lik[28,4,18]",-1.26431,0.00193591,0.153787,0.154954,-1.5369,-1.24531,-1.04151,5826.2,2982.69,1.0006
"log_lik[28,4,19]",-0.115602,0.000893116,0.0556306,0.0514141,-0.217162,-0.106249,-0.0423389,4033.72,3318.02,1.00035
"log_lik[28,4,20]",-0.0536908,0.00058252,0.0356233,0.0295302,-0.122483,-0.0455793,-0.0130574,4004.42,3451.21,1.0005
"log_lik[28,4,21]",-1.30568,0.00229198,0.182161,0.182152,-1.63399,-1.28128,-1.04707,5859.72,2903.98,1.00071
"log_lik[28,4,22]",-0.111393,0.000866478,0.0541194,0.04993,-0.210684,-0.102246,-0.0399866,4035.29,3422.94,1.00051
"log_lik[28,4,23]",-0.0523532,0.000569768,0.0349202,0.0287386,-0.119933,-0.0441259,-0.0125996,4029.09,3468.15,1.00064
"log_lik[28,4,24]",-0.0363016,0.000461979,0.028012,0.0211579,-0.0905205,-0.0291865,-0.00688982,4069.24,3660.1,1.00083
"log_lik[28,4,25]",-0.0303044,0.000419986,0.025408,0.0180097,-0.0781869,-0.0232393,-0.00500185,4148.07,3599.71,1.00106
"log_lik[28,4,26]",-0.0276424,0.000401412,0.0243315,0.0168041,-0.0736585,-0.020852,-0.00411656,4231.88,3569.21,1.00133
"log_lik[28,4,27]",-0.39511,0.00258994,0.17374,0.172844,-0.715336,-0.372067,-0.156555,5425.83,2823.07,1.00002
"log_lik[28,4,28]",-0.813047,0.00210568,0.134242,0.118584,-1.06326,-0.791073,-0.640979,4418.09,3510.89,1.00132
"log_lik[28,4,29]",-2.31653,0.00625503,0.365903,0.343422,-2.98527,-2.27294,-1.80782,3598.52,3264.88,0.999522
"log_lik[28,4,30]",-0.954929,0.00144311,0.0796386,0.0623003,-1.10689,-0.937907,-0.862814,3526.38,3094.63,1.00117
"log_lik[29,1,1]",-0.891163,0.00111973,0.065525,0.0647985,-1.00786,-0.884949,-0.794629,3531.54,3183.18,0.999973
"log_lik[29,1,2]",-0.292803,0.00171986,0.106424,0.108579,-0.480047,-0.283652,-0.134629,4004.07,3102.42,0.999898
"log_lik[29,1,3]",-0.0907288,0.00105733,0.0626563,0.0548356,-0.208626,-0.0766414,-0.0179964,3997.72,3401.04,0.999854
"log_lik[29,1,4]",-0.0295957,0.000535639,0.0306477,0.0197098,-0.0870088,-0.0200627,-0.00243143,3972.98,3525.44,1.00004
"log_lik[29,1,5]",-0.0651244,0.000803861,0.0470843,0.0403567,-0.156267,-0.0538538,-0.0114377,3751.51,3345.11,1.00027
"log_lik[29,1,6]",-0.0210046,0.000385647,0.0221544,0.0138495,-0.0636243,-0.0139613,-0.001522,3806.85,3360.22,1.00042
"log_lik[29,1,7]",-0.00735605,0.000183157,0.0104412,0.00437981,-0.0263221,-0.00372066,-0.000216428,3823.01,3341.83,1.00033
"log_lik[29,1,8]",-0.0170203,0.000342549,0.0195992,0.0112318,-0.0544424,-0.0105969,-0.00101331,3649.33,3570.0,1.00035
"log_lik[29,1,9]",-0.0420097,0.000820231,0.0441959,0.0272453,-0.130198,-0.0277868,-0.00363601,3387.81,3035.34,1.00086
"log_lik[29,1,10]",-0.10668,0.00222075,0.112927,0.0658589,-0.341469,-0.0694238,-0.0095432,3182.44,2784.3,1.00118
"log_lik[29,1,11]",-0.305939,0.00506746,0.265111,0.189641,-0.878473,-0.224643,-0.0419323,3188.94,2489.67,1.00094
"log_lik[29,1,12]",-0.832801,0.0101209,0.559042,0.496211,-1.93642,-0.699848,-0.171348,3243.43,2924.08,1.00029
"log_lik[29,1,13]",-0.403747,0.00472114,0.246906,0.217248,-0.898636,-0.348638,-0.103472,3063.4,2595.79,1.00076
"log_lik[29,1,14]",-0.194648,0.00210783,0.113211,0.10248,-0.414359,-0.172696,-0.0563528,3107.94,3313.23,1.00071
"log_lik[29,1,15]",-0.182603,0.00186955,0.100666,0.0933163,-0.374736,-0.164254,-0.0553528,3081.53,3337.65,1.00061
"log_lik[29,1,16]",-0.0940247,0.00103959,0.0609449,0.0554966,-0.212393,-0.0811444,-0.0207847,3530.79,3679.51,1.00003
"log_lik[29,1,17]",-0.140301,0.00154881,0.0898989,0.0813784,-0.314744,-0.121123,-0.0324271,3436.46,3201.36,1.00002
"log_lik[29,1,18]",-0.110225,0.00120842,0.0720837,0.0661041,-0.249489,-0.0952053,-0.0234074,3565.38,3606.11,0.999946
"log_lik[29,1,19]",-0.0980572,0.0010782,0.0642919,0.0578929,-0.22138,-0.0840357,-0.0209627,3568.17,3539.0,0.999965
"log_lik[29,1,20]",-0.0605908,0.000890341,0.0530238,0.0405242,-0.165947,-0.0454861,-0.00676064,3643.61,3266.34,0.999505
"log_lik[29,1,21]",-0.11648,0.00169083,0.0990256,0.0744405,-0.31286,-0.0893082,-0.0152328,3299.88,3474.7,0.999715
"log_lik[29,1,22]",-0.0851008,0.00136964,0.0802922,0.0561884,-0.24851,-0.0604598,-0.00850487,3403.63,3540.63,0.999443
"log_lik[29,1,23]",-0.0704341,0.00122844,0.0714968,0.045127,-0.215562,-0.0475944,-0.00670221,3544.91,3178.4,0.99948
"log_lik[29,1,24]",-0.0631089,0.00116581,0.0674651,0.0394357,-0.195886,-0.0418321,-0.00607857,3569.57,3230.97,0.999497
"log_lik[29,1,25]",-0.0188877,0.000463719,0.0265434,0.0113406,-0.0671063,-0.0100667,-0.000782631,3734.79,3045.55,0.999721
"log_lik[29,1,26]",-0.0359772,0.000604502,0.035608,0.0233286,-0.105555,-0.0247004,-0.00332055,3688.49,3182.99,0.999565
"log_lik[29,1,27]",-0.0109507,0.00025735,0.014764,0.00661169,-0.0380958,-0.00581552,-0.000422477,3813.22,3233.57,0.999934
"log_lik[29,1,28]",-0.00370874,0.000117077,0.00665595,0.00184759,-0.0143096,-0.0014407,-5.30774e-05,3860.35,3438.14,1.00002
"log_lik[29,1,29]",-0.00137502,5.59781e-05,0.00320705,0.000510638,-0.00558527,-0.000373062,-7.43422e-06,3874.79,3260.25,1.00011
"log_lik[29,1,30]",-0.000550754,2.79725e-05,0.00163665,0.000144314,-0.00227717,-0.000101484,-1.07473e-06,3880.61,3176.5,1.00002
"log_lik[29,2,1]",-0.796243,0.000836082,0.0522053,0.0474321,-0.891118,-0.788246,-0.726743,4024.43,3534.07,1.00032
"log_lik[29,2,2]",-0.125543,0.0019577,0.0908345,0.083059,-0.305572,-0.104856,-0.0170525,2302.28,3178.75,1.00059
"log_lik[29,2,3]",-0.0279076,0.000743527,0.0362248,0.0174873,-0.105054,-0.0141865,-0.000576235,2388.27,3150.54,1.00115
"log_lik[29,2,4]",-0.0128677,0.000398939,0.0212231,0.00630891,-0.0562122,-0.00469455,-9.869e-05,2741.93,3322.94,1.00071
"log_lik[29,2,5]",-0.0091002,0.000293788,0.0160019,0.00423458,-0.0402199,-0.00312712,-5.87931e-05,2908.26,3384.88,1.00043
"log_lik[29,2,6]",-0.0052647,0.000194594,0.0110206,0.00192937,-0.024433,-0.00137675,-1.74059e-05,3428.87,3462.61,1.00043
"log_lik[29,2,7]",-0.00159839,7.68419e-05,0.00434373,0.000330014,-0.00773703,-0.000227104,-9.78972e-07,3379.04,3399.57,1.00026
"log_lik[29,2,8]",-0.000600893,3.48757e-05,0.00198521,6.95187e-05,-0.00294281,-4.7175e-05,-7.39901e-08,3417.8,3478.87,1.00003
"log_lik[29,2,9]",-0.00309863,0.000120818,0.00680635,0.000955574,-0.0142873,-0.00066968,-5.23683e-06,3770.93,3552.29,1.00045
"log_lik[29,2,10]",-0.000955364,4.89341e-05,0.00276425,0.000147101,-0.00468984,-0.000100129,-2.1269e-07,3504.07,3625.1,1.00047
"log_lik[29,2,11]",-0.000747249,3.93386e-05,0.00223291,0.000111691,-0.00364319,-7.60801e-05,-1.68875e-07,3657.55,3492.25,1.00052
"log_lik[29,2,12]",-0.000287681,1.82482e-05,0.0010415,2.16197e-05,-0.00134697,-1.46181e-05,-1.14882e-08,3540.24,3483.78,1.0006
"log_lik[29,2,13]",-0.000130022,9.43988e-06,0.000542555,5.30211e-06,-0.000582533,-3.57862e-06,-1.13605e-09,3523.86,3484.36,1.00059
"log_lik[29,2,14]",-6.60928e-05,5.33027e-06,0.00030851,1.54036e-06,-0.000270833,-1.03924e-06,-1.58313e-10,3568.27,3448.79,1.00042
"log_lik[29,2,15]",-0.000393791,2.68834e-05,0.00145508,2.9267e-05,-0.00180093,-1.98051e-05,-1.64547e-08,3877.2,3308.3,1.00017
"log_lik[29,2,16]",-0.000366334,2.48795e-05,0.00134427,2.99089e-05,-0.00171308,-2.0253e-05,-2.03679e-08,3940.1,3371.12,1.00011
"log_lik[29,2,17]",-0.00024492,1.76478e-05,0.000998247,1.4441e-05,-0.00115063,-9.76136e-06,-6.76592e-09,4307.31,3429.73,1.00035
"log_lik[29,2,18]",-0.00193455,0.000129737,0.00761811,0.000171884,-0.00915219,-0.000116447,-1.76988e-07,3785.32,3412.52,1.00167
"log_lik[29,2,19]",-0.000966716,5.64405e-05,0.00339809,7.72315e-05,-0.00487802,-5.2244e-05,-4.42838e-08,3952.38,3605.0,1.00126
"log_lik[29,2,20]",-0.00323515,0.000189195,0.011092,0.000409267,-0.0156897,-0.000279073,-7.91707e-07,3951.24,3475.06,1.00169
"log_lik[29,2,21]",-0.00185867,0.000104842,0.00637581,0.000162741,-0.00914772,-0.000110208,-1.18789e-07,3795.11,3366.62,1.00139
"log_lik[29,2,22]",-0.00933276,0.000457895,0.0263757,0.0014874,-0.0461551,-0.00101771,-3.91348e-06,3342.49,3407.51,1.00141
"log_lik[29,2,23]",-0.00831993,0.000399975,0.0232084,0.00127957,-0.0419129,-0.000875904,-3.38772e-06,3353.44,3505.09,1.00178
"log_lik[29,2,24]",-0.00642773,0.000319123,0.019081,0.000656532,-0.0331576,-0.000445038,-6.77433e-07,3137.56,3502.07,1.00189
"log_lik[29,2,25]",-0.000772299,4.47255e-05,0.0026945,7.07628e-05,-0.00376021,-4.78687e-05,-4.3726e-08,4056.77,3508.66,1.00169
"log_lik[29,2,26]",-0.00352021,0.000169852,0.00972667,0.000586616,-0.0185116,-0.000399395,-1.2908e-06,3800.63,3602.79,1.00174
"log_lik[29,2,27]",-0.000595088,3.69789e-05,0.00209343,5.93227e-05,-0.00279731,-4.02234e-05,-5.69731e-08,4569.5,3381.69,1.00073
"log_lik[29,2,28]",-0.00018089,1.34129e-05,0.00076835,8.94581e-06,-0.00078027,-6.04627e-06,-3.3259e-09,4531.27,3312.61,1.00003
"log_lik[29,2,29]",-0.000977,5.54341e-05,0.00312729,0.000116216,-0.00485691,-7.87126e-05,-1.15033e-07,4053.39,3556.0,1.00199
"log_lik[29,2,30]",-0.000993593,5.53125e-05,0.00315638,0.000116963,-0.0050008,-7.9197e-05,-1.14196e-07,3917.92,3421.62,1.00184
"log_lik[29,3,1]",-0.379991,0.00171345,0.107218,0.112126,-0.556366,-0.377999,-0.207111,3958.97,3267.7,1.00007
"log_lik[29,3,2]",-1.33728,0.00237455,0.132556,0.126836,-1.57699,-1.32567,-1.1325,2965.64,2257.72,1.00129
"log_lik[29,3,3]",-2.31908,0.00700906,0.417998,0.395402,-3.09019,-2.26319,-1.74434,3436.03,3202.09,1.00071
"log_lik[29,3,4]",-1.66457,0.0060077,0.336649,0.321368,-2.29007,-1.6265,-1.16813,2948.85,2260.55,1.00128
"log_lik[29,3,5]",-0.411533,0.00307204,0.161637,0.155078,-0.731982,-0.391427,-0.181482,2974.51,2181.76,1.00139
"log_lik[29,3,6]",-0.262376,0.00180523,0.103421,0.106165,-0.447932,-0.254138,-0.108036,3456.18,3118.72,1.00067
"log_lik[29,3,7]",-1.64096,0.00577228,0.320594,0.305601,-2.23472,-1.60553,-1.1652,2904.31,2185.14,1.0013
"log_lik[29,3,8]",-1.25392,0.0058806,0.319203,0.290592,-1.87228,-1.19511,-0.844878,2765.47,2808.18,1.0006
"log_lik[29,3,9]",-0.449638,0.00378233,0.219027,0.194683,-0.864066,-0.406542,-0.17765,3550.95,3271.1,1.00048
"log_lik[29,3,10]",-0.14246,0.00204765,0.116733,0.0882401,-0.365423,-0.111135,-0.0237309,3801.68,3240.74,1.0001
"log_lik[29,3,11]",-0.273399,0.00203465,0.12052,0.120415,-0.494115,-0.258344,-0.103972,3775.75,3057.22,1.00021
"log_lik[29,3,12]",-1.58669,0.00711667,0.348442,0.342288,-2.23346,-1.54849,-1.07997,2537.62,3174.67,1.00133
"log_lik[29,3,13]",-2.76977,0.0106228,0.654448,0.645821,-3.94648,-2.69636,-1.83074,3753.18,3299.67,1.0002
"log_lik[29,3,14]",-0.0473362,0.000722567,0.0411814,0.0309703,-0.126852,-0.0354519,-0.00534695,3821.59,3291.52,1.00048
"log_lik[29,3,15]",-0.0152979,0.000338332,0.0189857,0.00973882,-0.0499683,-0.00884544,-0.000682202,3878.56,3399.55,1.00034
"log_lik[29,3,16]",-0.00536376,0.000159162,0.00895368,0.00288312,-0.0200438,-0.00230331,-9.69835e-05,3896.45,3264.6,1.0002
"log_lik[29,3,17]",-0.0115043,0.000270434,0.0150246,0.00705468,-0.0399947,-0.00628314,-0.000444658,3635.57,3476.62,1.00021
"log_lik[29,3,18]",-0.0266787,0.000596841,0.0312259,0.0165153,-0.0886245,-0.0160913,-0.00167979,3337.01,2843.11,1.00075
"log_lik[29,3,19]",-0.0189555,0.000382439,0.0214843,0.0122228,-0.0598799,-0.0119375,-0.00119831,3618.82,3315.52,1.00039
"log_lik[29,3,20]",-0.00617011,0.000166017,0.00932562,0.00352103,-0.022629,-0.00294252,-0.000156021,3712.21,3510.2,1.00026
"log_lik[29,3,21]",-0.0140632,0.000354484,0.0191232,0.00843267,-0.049593,-0.00758403,-0.000597765,3458.65,3039.96,1.00062
"log_lik[29,3,22]",-0.00458889,0.000144579,0.00802757,0.00233065,-0.0183222,-0.0018589,-7.90108e-05,3581.84,3047.11,1.00041
"log_lik[29,3,23]",-0.00163324,6.37122e-05,0.00358721,0.000645212,-0.00693579,-0.000480136,-1.09682e-05,3702.07,3489.12,1.00026
"log_lik[29,3,24]",-0.00385149,0.000143156,0.00780388,0.00169145,-0.0159622,-0.00131015,-4.52029e-05,3454.56,2912.85,1.00061
"log_lik[29,3,25]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
